,Precio Bolsa Nacional ($/kWh) 2002,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24
0,,,,,,,,,,,,,,,,,,,,,,,,,
1,Fecha,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0
2,2002-01-01,33.441443,32.441443,32.441443,31.441443,31.441443,31.441443,31.141443,31.141443,31.141443,31.141443,31.141443,31.141443,31.441443,31.141443,31.141443,31.141443,31.141443,31.141443,33.441443,33.441443,33.441443,32.441443,32.441443,31.441443
3,2002-01-02,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.851443,28.851443,28.974443,28.974443,28.974443,28.974443,28.851443,28.851443,28.851443,33.441443,33.441443,33.441443,32.441443,28.974443,28.842443
4,2002-01-03,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.842443,28.851443,28.974443,28.974443,28.974443,28.974443,28.974443,28.974443,28.974443,28.974443,28.974443,33.441443,38.441443,33.441443,32.441443,28.974443,28.842443
5,2002-01-04,29.151443,29.151443,29.151443,28.851443,29.151443,29.151443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,29.441443,32.441443,38.441443,32.441443,31.441443,29.441443,29.441443
6,2002-01-05,30.441443,30.441443,30.441443,30.441443,30.441443,30.441443,30.441443,30.441443,30.441443,30.441443,30.441443,32.441443,32.441443,30.441443,30.441443,30.441443,30.441443,30.441443,33.441443,36.441443,33.441443,32.441443,32.441443,30.441443
7,2002-01-06,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,32.541443,33.441443,33.441443,33.441443,33.441443,32.541443,32.541443
8,2002-01-07,34.441443,34.441443,33.941443,33.541443,33.941443,34.441443,33.941443,34.441443,34.441443,34.441443,34.441443,34.441443,34.441443,34.441443,34.441443,34.441443,34.441443,34.441443,35.409443,35.409443,35.409443,35.409443,34.441443,34.441443
9,2002-01-08,34.441443,34.440443,34.440443,34.440443,34.440443,34.441443,34.731443,34.731443,34.731443,34.731443,34.731443,34.731443,34.731443,34.731443,34.731443,34.731443,34.731443,35.441443,43.441443,43.441443,35.941443,35.441443,34.731443,34.731443
10,2002-01-09,34.440443,34.230443,34.230443,34.230443,34.230443,34.440443,34.441443,34.441443,34.441443,34.441443,35.441443,35.441443,35.441443,34.441443,34.441443,34.441443,34.441443,35.441443,43.441443,43.441443,36.441443,35.441443,34.441443,34.440443
11,2002-01-10,34.541443,34.541443,34.541443,34.541443,34.541443,34.541443,34.641443,34.641443,34.641443,34.641443,34.641443,34.941443,34.641443,34.641443,34.641443,34.641443,34.641443,34.941443,35.941443,36.441443,35.541443,34.941443,34.641443,34.541443
12,2002-01-11,34.591443,34.591443,34.591443,34.591443,34.591443,34.591443,34.631443,34.631443,35.441443,34.631443,35.441443,35.441443,35.441443,35.441443,35.441443,35.441443,35.441443,35.441443,35.641443,35.741443,35.641443,35.441443,35.441443,34.591443
13,2002-01-12,35.391443,35.391443,35.391443,35.391443,35.391443,35.391443,35.391443,35.441443,35.441443,35.441443,35.441443,36.241443,35.441443,35.441443,35.441443,35.441443,35.441443,35.441443,36.941443,36.941443,36.941443,36.941443,35.441443,35.391443
14,2002-01-13,36.941443,36.941443,36.441443,36.441443,36.441443,36.941443,36.941443,36.941443,36.941443,36.941443,36.941443,37.341443,36.941443,36.941443,36.941443,36.941443,36.941443,36.941443,39.441443,43.941443,39.441443,38.441443,37.341443,36.941443
15,2002-01-14,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,38.441443,38.341443,38.341443,38.341443,38.341443,38.341443,38.341443,39.441443,41.941443,38.441443,38.441443,38.341443,38.341443
16,2002-01-15,38.440443,38.440443,38.440443,38.440443,38.440443,38.440443,38.441443,38.441443,39.441443,38.441443,39.441443,39.441443,38.441443,38.441443,38.441443,38.441443,38.441443,38.441443,43.441443,44.441443,43.441443,43.441443,38.441443,38.440443
17,2002-01-16,39.441443,39.441443,39.441443,39.441443,39.441443,40.441443,40.441443,40.441443,41.441443,40.441443,42.441443,42.441443,40.441443,41.441443,41.441443,41.441443,40.441443,40.441443,42.441443,42.441443,42.441443,42.441443,40.441443,40.441443
18,2002-01-17,37.441443,37.441443,36.441443,36.441443,37.441443,37.441443,39.441443,39.941443,41.331443,41.331443,41.441443,41.441443,41.331443,39.941443,39.441443,39.941443,39.941443,39.441443,41.441443,44.441443,41.441443,41.331443,39.441443,37.441443
19,2002-01-18,36.441443,36.441443,36.441443,36.441443,36.441443,36.441443,37.441443,37.941443,38.441443,38.441443,38.441443,39.441443,38.441443,38.441443,37.941443,38.441443,38.441443,38.441443,39.941443,40.941443,39.441443,39.441443,37.941443,36.441443
20,2002-01-19,37.441443,37.441443,37.441443,37.441443,37.441443,37.441443,38.191443,38.441443,38.441443,38.441443,38.441443,38.441443,38.441443,38.441443,38.441443,38.441443,38.441443,38.441443,38.941443,38.941443,38.941443,38.441443,38.441443,38.191443
21,2002-01-20,38.441443,38.441443,38.441443,38.441443,38.441443,38.441443,38.441443,38.441443,39.441443,39.441443,39.441443,40.941443,40.941443,38.441443,38.441443,38.441443,38.441443,38.441443,42.441443,43.441443,43.441443,42.441443,40.941443,38.441443
22,2002-01-21,37.441443,37.441443,37.441443,37.441443,37.441443,38.441443,39.441443,39.441443,40.441443,40.441443,41.441443,41.441443,41.441443,40.441443,39.441443,40.441443,39.441443,40.441443,45.541443,46.441443,45.541443,41.441443,39.441443,37.441443
23,2002-01-22,34.441443,34.441443,34.441443,34.441443,34.441443,40.441443,41.441443,42.441443,42.441443,42.441443,43.441443,43.441443,42.441443,42.441443,42.441443,42.441443,42.441443,42.441443,50.441443,53.441443,50.441443,42.441443,40.441443,34.441443
24,2002-01-23,35.941443,35.941443,35.941443,35.941443,35.941443,36.441443,42.441443,43.441443,43.441443,43.441443,43.441443,44.441443,43.441443,43.441443,43.441443,43.441443,43.441443,43.441443,55.441443,55.441443,55.441443,44.441443,42.441443,36.441443
25,2002-01-24,36.441443,36.441443,35.941443,36.441443,36.441443,46.441443,48.441443,48.441443,48.441443,49.441443,49.441443,49.441443,49.441443,49.441443,48.441443,48.441443,49.441443,48.441443,56.441443,56.441443,55.441443,49.441443,46.441443,36.441443
26,2002-01-25,43.441443,43.441443,42.441443,42.441443,43.441443,43.441443,54.441443,54.441443,54.441443,52.441443,54.441443,54.441443,52.441443,52.441443,52.441443,52.441443,52.441443,52.441443,56.441443,56.941443,56.441443,54.441443,43.441443,43.441443
27,2002-01-26,37.190443,37.190443,37.190443,37.190443,37.190443,37.190443,37.190443,37.190443,37.190443,37.190443,37.190443,39.650443,39.650443,37.190443,37.190443,37.190443,37.190443,37.190443,56.441443,56.441443,56.441443,42.441443,37.190443,37.190443
28,2002-01-27,40.450443,40.450443,40.450443,40.450443,40.450443,40.450443,40.450443,40.450443,40.450443,40.450443,40.450443,40.450443,40.450443,40.450443,40.450443,40.450443,40.450443,40.450443,56.441443,60.441443,59.941443,56.441443,42.441443,40.450443
29,2002-01-28,38.331443,38.331443,38.331443,38.331443,38.331443,42.441443,60.341443,60.341443,60.341443,60.341443,60.441443,60.441443,60.341443,60.341443,60.341443,60.341443,60.341443,60.341443,62.441443,73.441443,62.441443,60.341443,57.441443,38.331443
30,2002-01-29,37.373443,37.373443,37.373443,37.373443,37.373443,37.373443,38.441443,38.441443,39.622443,39.622443,56.441443,56.441443,38.441443,38.441443,38.441443,38.441443,38.441443,38.441443,58.441443,59.441443,58.441443,56.441443,38.441443,37.373443
31,2002-01-30,36.550443,36.550443,36.550443,36.550443,36.550443,40.441443,40.441443,40.441443,42.441443,40.441443,58.341443,58.341443,58.341443,40.441443,40.441443,40.441443,40.441443,40.441443,58.341443,61.441443,60.441443,58.341443,40.441443,36.550443
32,2002-01-31,37.441443,36.441443,36.441443,36.441443,37.441443,40.291443,42.441443,42.441443,42.441443,42.441443,42.441443,42.441443,42.441443,42.441443,42.441443,42.441443,42.441443,40.291443,61.441443,61.941443,61.441443,60.441443,40.291443,40.291443
33,2002-02-01,42.50505,42.50505,40.55505,40.55505,42.50505,42.50505,44.55505,44.55505,55.55505,44.55505,44.55505,55.55505,55.55505,44.55505,44.55505,44.55505,44.55505,44.55505,63.55505,64.55505,63.55505,62.55505,44.55505,42.50505
34,2002-02-02,44.55505,44.55505,44.55505,44.55505,44.55505,44.55505,48.41405,48.41405,48.41405,50.55505,48.41405,50.55505,50.55505,48.41405,48.41405,48.41405,48.41405,48.41405,62.55505,64.55505,63.55505,62.55505,48.41405,48.41405
35,2002-02-03,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,52.15205,63.55505,70.55505,64.55505,62.55505,52.15205,52.15205
36,2002-02-04,52.15205,50.55505,50.55505,50.55505,52.15205,52.15205,52.15505,52.15505,52.15505,52.15505,62.55505,62.55505,52.15505,52.15505,52.15505,52.15505,52.15505,52.15505,70.55505,74.55505,62.55505,62.55505,52.15505,52.15205
37,2002-02-05,46.15205,46.15205,46.15205,46.15205,46.15205,50.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.12305,50.55505,50.55505,51.55505,51.55505,51.55505,52.55505,64.80505,62.55505,52.55505,51.12305,46.15205
38,2002-02-06,49.55505,49.55505,49.55505,49.55505,49.55505,50.81105,51.05505,50.81105,51.05505,51.05505,51.05505,51.05505,51.05505,51.05505,51.05505,51.05505,51.05505,51.05505,51.55505,52.55505,52.55505,51.05505,50.81105,50.81105
39,2002-02-07,50.81105,50.81105,50.81105,50.81105,50.81105,51.12305,52.55505,52.55505,52.55505,52.55505,52.55505,54.55505,52.55505,52.55505,52.55505,52.55505,52.55505,52.55505,58.55505,60.55505,60.55505,54.55505,51.12305,50.81105
40,2002-02-08,52.55505,52.55505,52.55505,52.55505,52.55505,52.65505,52.65505,52.65505,52.65505,52.65505,52.65505,54.55505,52.65505,52.65505,52.65505,52.65505,52.65505,52.65505,55.55505,70.55505,55.55505,52.65505,52.65505,52.55505
41,2002-02-09,52.45505,52.45505,51.55505,51.55505,52.45505,52.45505,52.45505,52.45505,54.65505,54.65505,54.65505,54.65505,54.65505,54.65505,52.45505,52.45505,52.45505,52.45505,57.05505,70.55505,57.05505,54.65505,52.45505,52.45505
42,2002-02-10,52.45505,52.45505,52.45505,52.45505,52.45505,52.45505,52.45505,52.45505,54.65505,54.65505,54.65505,54.65505,54.65505,54.65505,54.65505,54.05505,54.05505,54.65505,57.05505,72.55505,72.55505,57.05505,54.65505,52.45505
43,2002-02-11,52.35505,52.35505,52.35505,52.35505,54.55505,54.55505,54.62505,54.55505,54.62505,54.62505,54.62505,54.62505,54.62505,54.62505,54.62505,54.62505,54.62505,54.62505,64.80505,75.55505,64.80505,54.62505,54.55505,54.55505
44,2002-02-12,50.55505,50.55505,50.55505,50.55505,50.55505,54.60505,54.65505,54.65505,54.65505,56.55505,55.55505,64.80505,54.65505,54.60505,54.60505,54.60505,54.60505,54.65505,64.80505,80.55505,78.55505,55.55505,54.60505,50.55505
45,2002-02-13,52.36905,52.36905,52.36905,52.36905,52.36905,54.60505,54.60505,54.60505,54.60505,54.60505,55.55505,55.55505,54.60505,54.60505,54.60505,54.60505,54.60505,54.60505,64.80505,80.55505,78.55505,54.60505,52.36905,52.36905
46,2002-02-14,48.65505,48.65505,48.65505,48.65505,48.65505,51.55505,52.35505,52.35505,52.35505,52.35505,52.35505,55.55505,52.35505,52.35505,52.35505,52.35505,52.35505,52.35505,60.55505,78.55505,60.55505,52.35505,51.55505,48.65505
47,2002-02-15,48.65505,48.65505,48.65505,48.65505,48.65505,50.45505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,64.80505,71.55505,52.05505,51.55505,51.55505,48.65505
48,2002-02-16,50.45505,50.45505,50.45505,50.45505,50.45505,50.45505,50.45505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,51.55505,56.55505,56.55505,51.55505,51.55505,50.45505
49,2002-02-17,51.35505,49.55505,48.55505,48.55505,48.55505,48.55505,48.55505,51.35505,51.35505,51.35505,51.35505,51.35505,55.55505,55.55505,51.35505,51.35505,51.35505,51.35505,55.55505,56.55505,56.55505,55.55505,55.55505,49.55505
50,2002-02-18,48.55505,48.55505,48.55505,48.55505,49.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,50.55505,65.50505,120.55505,80.55505,50.55505,50.55505,50.05505
51,2002-02-19,50.55505,50.55505,50.05505,50.05505,50.55505,53.55505,55.55505,55.55505,55.55505,55.55505,55.55505,55.55505,55.55505,53.55505,53.55505,53.55505,53.55505,53.55505,55.55505,80.55505,55.55505,53.55505,50.55505,50.55505
52,2002-02-20,49.45505,49.45505,49.45505,49.45505,49.45505,49.55505,49.55505,49.55505,49.55505,49.55505,53.55505,53.55505,50.55505,49.55505,49.55505,49.55505,49.55505,49.55505,53.55505,89.55505,53.55505,50.55505,49.55505,49.55505
53,2002-02-21,49.55505,49.45505,49.45505,49.45505,49.55505,49.55505,51.55505,63.55505,51.55505,51.55505,63.55505,63.55505,51.55505,51.55505,51.55505,51.55505,63.55505,51.55505,68.50505,120.55505,68.50505,63.55505,49.55505,49.55505
54,2002-02-22,48.55505,48.55505,48.55505,48.55505,48.55505,49.55505,49.55505,49.55505,54.58405,49.55505,54.58405,65.55505,54.58405,49.55505,49.55505,49.55505,49.55505,49.55505,98.55505,98.55505,98.55505,65.55505,49.55505,49.55505
55,2002-02-23,53.55505,53.55505,53.55505,53.55505,53.55505,53.55505,53.55505,70.50505,70.55505,98.45505,98.45505,98.45505,98.45505,70.55505,70.50505,70.50505,54.58405,70.50505,98.45505,119.04605,117.55505,98.45505,70.55505,53.55505
56,2002-02-24,50.05505,50.05505,49.55605,49.55605,49.55605,49.55605,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,50.05505,98.45505,115.55505,98.45505,98.45505,50.05505,50.05505
57,2002-02-25,49.45505,49.45505,49.45505,49.45505,49.45505,49.55505,65.55505,51.15505,65.55505,65.55505,65.55505,65.55505,65.55505,65.55505,65.55505,51.15505,65.55505,65.55505,96.55505,117.55505,96.55505,65.55505,51.15505,49.45505
58,2002-02-26,49.50505,49.50505,49.50505,49.50505,49.50505,51.65505,51.65505,51.65505,51.65505,51.65505,60.84905,60.84905,51.76405,51.65505,51.65505,51.65505,51.65505,51.65505,96.55505,117.55505,96.55505,60.84905,51.65505,49.50505
59,2002-02-27,48.05505,48.05505,48.05505,48.05505,48.05505,52.05505,60.84905,52.05505,60.84905,52.05505,52.05505,60.84905,60.84905,52.05505,52.05505,52.05505,52.05505,60.84905,96.55505,117.55505,96.55505,60.84905,52.05505,48.05505
60,2002-02-28,52.45505,52.45505,52.45505,52.45505,52.45505,71.50505,90.14905,90.14905,114.55505,90.14905,90.14905,114.55505,114.55505,90.14905,90.14905,90.14905,114.55505,90.14905,117.55505,118.55505,118.55505,114.55505,90.14905,52.45505
61,2002-03-01,41.565489,41.565489,41.565489,41.565489,41.565489,51.565489,51.565489,51.565489,51.565489,51.565489,51.565489,51.565489,51.565489,51.565489,51.565489,51.565489,51.565489,51.565489,61.625489,79.565489,61.625489,51.565489,51.565489,41.565489
62,2002-03-02,52.065489,44.566489,43.565489,43.565489,44.566489,52.065489,52.065489,52.065489,60.565489,60.565489,60.565489,60.565489,60.565489,52.065489,52.065489,52.065489,52.065489,52.065489,60.565489,61.625489,61.625489,60.565489,52.065489,52.065489
63,2002-03-03,52.365489,43.565489,43.565489,43.565489,42.565489,43.565489,43.565489,52.365489,52.365489,52.365489,52.365489,52.365489,52.365489,52.365489,52.365489,52.365489,52.365489,52.365489,79.565489,98.565489,89.159489,79.565489,52.365489,52.365489
64,2002-03-04,41.565489,41.565489,41.565489,41.565489,41.565489,52.565489,52.565489,52.565489,52.565489,52.565489,52.565489,52.565489,52.565489,52.565489,52.565489,52.565489,52.565489,52.565489,61.625489,79.565489,61.625489,52.565489,43.565489,41.565489
65,2002-03-05,52.565489,43.565489,43.565489,43.565489,52.565489,52.565489,70.515489,61.625489,70.515489,72.065489,72.065489,72.065489,72.065489,72.065489,72.065489,72.065489,72.065489,72.065489,79.565489,138.547489,79.565489,72.065489,52.565489,52.565489
66,2002-03-06,43.565489,42.565489,42.565489,42.565489,43.565489,53.065489,53.065489,53.065489,59.565489,59.565489,53.065489,59.565489,53.065489,53.065489,53.065489,53.065489,53.065489,53.065489,61.625489,64.565489,59.565489,59.565489,53.065489,44.567489
67,2002-03-07,42.565489,42.565489,42.565489,42.565489,42.565489,53.565489,53.565489,53.565489,53.565489,53.565489,53.565489,53.565489,53.565489,53.565489,53.565489,53.565489,53.565489,53.565489,57.565489,79.565489,57.565489,53.565489,43.565489,42.565489
68,2002-03-08,39.565489,39.565489,39.565489,39.565489,39.665489,42.565489,42.565489,42.565489,42.565489,42.565489,42.565489,43.565489,42.565489,42.565489,42.565489,42.565489,42.565489,42.565489,70.515489,88.020489,57.565489,57.565489,42.565489,42.565489
69,2002-03-09,42.565489,42.565489,42.565489,42.565489,42.565489,42.565489,42.565489,43.565489,56.565489,56.565489,56.565489,56.565489,56.565489,56.565489,43.565489,42.565489,43.565489,43.565489,59.565489,79.565489,59.565489,56.565489,56.565489,42.565489
70,2002-03-10,40.566489,40.566489,40.065489,40.065489,40.065489,40.566489,40.566489,40.566489,40.566489,40.566489,40.566489,40.566489,40.566489,40.566489,40.566489,40.566489,40.566489,40.566489,41.065489,79.565489,59.565489,41.065489,40.566489,40.566489
71,2002-03-11,40.566489,40.566489,40.566489,40.566489,40.566489,41.565489,41.565489,41.565489,43.565489,60.565489,60.565489,64.565489,60.565489,43.565489,43.565489,43.565489,43.565489,60.565489,65.565489,69.565489,65.565489,60.565489,41.565489,41.565489
72,2002-03-12,41.565489,41.565489,41.565489,41.565489,41.565489,42.565489,54.565489,54.565489,55.565489,55.565489,55.565489,55.565489,55.565489,54.565489,54.565489,54.565489,55.565489,55.565489,59.565489,62.565489,59.565489,55.565489,42.565489,42.565489
73,2002-03-13,44.565489,44.565489,44.565489,44.565489,44.565489,44.565489,46.565489,46.565489,46.565489,46.565489,46.565489,46.565489,46.565489,46.565489,46.565489,46.565489,46.565489,46.565489,62.565489,67.565489,62.565489,56.565489,46.565489,44.565489
74,2002-03-14,40.566489,40.566489,39.665489,40.065489,39.665489,49.565489,49.565489,49.565489,49.565489,49.565489,49.565489,57.565489,49.565489,49.565489,49.565489,49.565489,49.565489,57.565489,62.565489,79.565489,62.565489,57.565489,49.565489,40.566489
75,2002-03-15,60.824489,60.824489,60.824489,60.824489,60.824489,60.824489,68.565489,68.565489,73.465489,79.565489,79.565489,79.565489,79.565489,73.465489,73.465489,73.465489,73.465489,73.465489,79.565489,79.565489,73.465489,73.465489,60.824489,60.824489
76,2002-03-16,60.824489,60.824489,59.565489,59.565489,59.565489,60.824489,60.824489,60.824489,63.565489,63.565489,73.465489,79.565489,73.465489,60.824489,60.824489,60.824489,60.824489,60.824489,79.565489,87.565489,79.565489,60.824489,60.824489,34.565489
77,2002-03-17,33.565489,39.665489,58.224489,58.224489,58.224489,58.224489,58.224489,58.224489,59.565489,59.565489,59.565489,59.565489,61.565489,59.565489,59.565489,59.565489,59.565489,59.565489,61.565489,80.065489,79.565489,61.565489,59.565489,58.224489
78,2002-03-18,54.574489,43.565489,43.565489,43.565489,54.574489,54.574489,59.565489,59.565489,73.465489,73.465489,76.565489,76.565489,73.465489,63.565489,73.465489,73.465489,73.465489,59.565489,87.565489,89.565489,87.565489,73.465489,54.574489,54.574489
79,2002-03-19,54.574489,54.574489,54.574489,54.574489,54.574489,55.065489,55.065489,55.065489,55.065489,55.065489,61.585489,61.585489,55.065489,55.065489,61.585489,55.065489,55.065489,61.585489,73.465489,88.565489,61.585489,61.585489,54.574489,54.574489
80,2002-03-20,54.065489,54.065489,54.065489,54.065489,54.065489,59.165489,59.165489,59.165489,59.165489,59.165489,59.165489,67.684489,59.165489,59.165489,59.165489,59.165489,59.165489,59.165489,88.465489,88.565489,73.465489,59.165489,59.165489,54.065489
81,2002-03-21,53.565489,53.565489,53.565489,53.565489,53.565489,62.665489,62.665489,62.665489,62.665489,62.665489,62.665489,62.665489,62.665489,62.665489,62.665489,62.665489,62.665489,62.665489,73.564489,87.565489,75.465489,62.665489,62.665489,53.565489
82,2002-03-22,44.565489,44.565489,44.565489,44.565489,44.565489,44.565489,66.565489,66.565489,66.565489,66.565489,66.565489,66.565489,66.565489,66.565489,66.565489,66.565489,66.565489,66.565489,75.465489,77.565489,66.565489,66.565489,49.565489,44.565489
83,2002-03-23,39.565489,39.565489,39.565489,39.565489,39.565489,39.565489,43.565489,67.565489,67.565489,67.565489,67.565489,67.565489,67.565489,67.565489,67.565489,67.565489,67.565489,67.565489,67.565489,88.565489,67.565489,67.565489,67.565489,39.665489
84,2002-03-24,43.565489,34.565489,34.565489,34.565489,34.565489,34.565489,34.565489,34.565489,43.565489,43.565489,43.565489,43.565489,43.565489,43.565489,34.565489,34.565489,34.565489,39.665489,67.565489,67.565489,67.565489,67.565489,62.565489,34.565489
85,2002-03-25,31.766489,31.766489,31.766489,31.766489,31.766489,31.766489,31.766489,31.766489,34.565489,55.565489,55.565489,55.565489,55.565489,55.565489,43.565489,43.565489,43.565489,43.565489,55.565489,72.565489,55.565489,55.565489,55.565489,31.766489
86,2002-03-26,33.565489,33.565489,33.565489,33.565489,33.565489,33.565489,33.565489,36.065489,36.065489,36.065489,36.065489,56.565489,43.565489,36.065489,36.065489,36.065489,36.065489,36.065489,72.565489,75.465489,69.565489,56.565489,36.065489,33.565489
87,2002-03-27,31.766489,31.766489,31.766489,31.766489,31.766489,33.565489,33.565489,33.565489,33.565489,33.565489,33.565489,35.565489,33.565489,33.565489,33.565489,33.565489,33.565489,33.565489,51.565489,72.565489,42.565489,35.565489,33.565489,31.766489
88,2002-03-28,33.565489,30.865489,30.865489,30.865489,30.865489,30.865489,30.865489,33.565489,33.565489,33.565489,33.565489,33.565489,33.565489,33.565489,33.565489,33.565489,33.565489,33.565489,55.565489,59.565489,55.565489,55.565489,33.565489,33.565489
89,2002-03-29,31.565489,31.565489,31.565489,31.565489,31.565489,31.565489,31.565489,31.565489,31.565489,35.565489,31.565489,35.565489,35.565489,31.565489,31.565489,31.565489,31.565489,31.565489,55.565489,69.565489,59.565489,55.565489,35.565489,31.565489
90,2002-03-30,56.565489,56.565489,56.565489,56.565489,56.565489,56.565489,56.565489,56.565489,56.565489,56.565489,56.565489,59.565489,59.565489,56.565489,56.565489,56.565489,56.565489,56.565489,75.065489,75.465489,75.065489,75.065489,56.565489,56.565489
91,2002-03-31,37.565489,37.565489,37.565489,37.565489,37.565489,37.565489,37.565489,37.565489,59.565489,60.565489,60.565489,60.565489,60.565489,60.565489,59.565489,54.565489,54.565489,59.565489,60.565489,77.565489,74.965489,74.566489,59.565489,37.565489
92,2002-04-01,53.580682,53.580682,33.580682,53.580682,53.580682,54.580682,54.580682,59.580682,60.080682,60.080682,60.080682,60.080682,60.080682,60.080682,60.080682,60.080682,60.080682,60.080682,72.280682,77.580682,60.080682,60.080682,59.580682,54.580682
